Price,NIFTY50,RELIANCE,TCS,HDFCBANK
Ticker,^NSEI,RELIANCE.NS,TCS.NS,HDFCBANK.NS
Date,,,,
2022-04-11,17674.94921875,1187.6724853515625,3284.48095703125,711.6250610351562
2022-04-12,17530.30078125,1165.30859375,3279.77197265625,710.3645629882812
2022-04-13,17475.650390625,1161.0313720703125,3253.870361328125,696.78515625
2022-04-18,17173.650390625,1157.482177734375,3134.8916015625,663.728271484375
2022-04-19,16958.650390625,1201.595703125,3084.998779296875,638.400634765625
2022-04-20,17136.55078125,1236.9273681640625,3160.43798828125,644.1558227539062
2022-04-21,17392.599609375,1265.8890380859375,3224.28125,653.6924438476562
2022-04-22,17171.94921875,1255.287109375,3209.97509765625,644.7742309570312
2022-04-25,16953.94921875,1226.2574462890625,3152.796142578125,649.601806640625
2022-04-26,17200.80078125,1262.9542236328125,3151.10791015625,652.5984497070312
2022-04-27,17038.400390625,1264.1826171875,3164.347900390625,652.8363037109375
2022-04-28,17245.05078125,1283.0657958984375,3184.87353515625,652.2654418945312
2022-04-29,17102.55078125,1269.597412109375,3151.463134765625,658.5676879882812
2022-05-02,17069.099609375,1265.1380615234375,3147.642333984375,667.6522827148438
2022-05-04,16677.599609375,1225.64306640625,3091.974365234375,644.9644165039062
2022-05-05,16682.650390625,1201.6412353515625,3121.874267578125,643.5137939453125
2022-05-06,16411.25,1192.42724609375,3050.078369140625,626.7000122070312
2022-05-09,16301.849609375,1145.8568115234375,3061.18603515625,627.7701416015625
2022-05-10,16240.0498046875,1125.9954833984375,3055.54296875,637.8536987304688
2022-05-11,16167.099609375,1114.4609375,3031.774169921875,641.4447021484375
2022-05-12,15808.0,1091.755859375,3028.797607421875,626.985595703125
2022-05-13,15782.150390625,1104.1322021484375,3034.35107421875,621.35595703125
2022-05-16,15842.2998046875,1104.4051513671875,3000.49658203125,627.9719848632812
2022-05-17,16259.2998046875,1150.793701171875,3066.961669921875,632.2544555664062
2022-05-18,16240.2998046875,1154.979736328125,3064.473388671875,632.2063598632812
2022-05-19,15809.400390625,1128.3614501953125,2898.445068359375,619.2869262695312
